sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
He was on the frozen ground.,He was on the parade ground.,ground,ground,Different Sense,0.03164362907409668,9,3.5,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the frozen ground.,He was on the parade ground.,ground,ground,Different Sense,0.03279322385787964,10,3.5,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the frozen ground.,He was on the parade ground.,ground,ground,Different Sense,0.032827675342559814,11,3.5,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the frozen ground.,He was on the parade ground.,ground,ground,Different Sense,0.033454716205596924,12,3.5,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.0,0,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.02044731378555298,1,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.028559386730194092,2,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03271186351776123,3,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03414243459701538,4,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.035858213901519775,5,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03293710947036743,6,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03325682878494263,7,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03224855661392212,8,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03164994716644287,9,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03310030698776245,10,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03325110673904419,11,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the firm ground.,He was on the frozen ground.,ground,ground,Same Sense,0.03383994102478027,12,3.615384615,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.0,0,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.023801088333129883,1,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.030387282371520996,2,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.035209596157073975,3,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.036890387535095215,4,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.039283692836761475,5,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.0381084680557251,6,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.037538886070251465,7,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.036431193351745605,8,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.035591185092926025,9,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.0369606614112854,10,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.03713876008987427,11,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He was on the camp ground.,He was on the parade ground.,ground,ground,Same Sense,0.03774160146713257,12,3.285714286,7,7,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.0,0,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.024588465690612793,1,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.033581674098968506,2,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.03655296564102173,3,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.03759777545928955,4,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.03872323036193848,5,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.038145244121551514,6,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.03913724422454834,7,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.03895360231399536,8,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.03842347860336304,9,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.04003781080245972,10,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.0396309494972229,11,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the coast guard.,guard,guard,Different Sense,0.03864729404449463,12,2.647058824,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.0,0,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.022516906261444092,1,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.02960151433944702,2,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.033058762550354004,3,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.03227126598358154,4,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.034648120403289795,5,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.03451740741729736,6,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.03523898124694824,7,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.03567570447921753,8,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.03734934329986572,9,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.037311673164367676,10,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.037135422229766846,11,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the national guard.,guard,guard,Different Sense,0.03805506229400635,12,1.777777778,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.0,0,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.026139795780181885,1,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.03638303279876709,2,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.03945159912109375,3,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.04314488172531128,4,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.042924582958221436,5,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.04223603010177612,6,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.04420703649520874,7,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.04349416494369507,8,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.042436838150024414,9,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.04419797658920288,10,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.04368305206298828,11,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the coast guard.,guard,guard,Different Sense,0.04313814640045166,12,3.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.0,0,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.022715449333190918,1,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.033587634563446045,2,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.03960084915161133,3,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.040819764137268066,4,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.04135441780090332,5,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.04149395227432251,6,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.04260373115539551,7,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.041268229484558105,8,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.04025125503540039,9,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.04247039556503296,10,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.0432700514793396,11,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the security guard.,They liked the national guard.,guard,guard,Different Sense,0.04377537965774536,12,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the security guard.,guard,guard,Same Sense,0.0,0,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the security guard.,guard,guard,Same Sense,0.027065753936767578,1,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the security guard.,guard,guard,Same Sense,0.036679983139038086,2,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the security guard.,guard,guard,Same Sense,0.039872705936431885,3,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
They liked the night guard.,They liked the security guard.,guard,guard,Same Sense,0.041240572929382324,4,3.454545455,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
